Vehicles,Hour,DayOfWeek,Month,Junction_2,Junction_3,Junction_4
20,0,0,11,0.0,0.0,0.0
13,1,0,11,0.0,0.0,0.0
15,2,0,11,0.0,0.0,0.0
11,3,0,11,0.0,0.0,0.0
12,4,0,11,0.0,0.0,0.0
11,5,0,11,0.0,0.0,0.0
11,6,0,11,0.0,0.0,0.0
13,7,0,11,0.0,0.0,0.0
16,8,0,11,0.0,0.0,0.0
24,9,0,11,0.0,0.0,0.0
35,10,0,11,0.0,0.0,0.0
34,11,0,11,0.0,0.0,0.0
36,12,0,11,0.0,0.0,0.0
27,13,0,11,0.0,0.0,0.0
33,14,0,11,0.0,0.0,0.0
34,15,0,11,0.0,0.0,0.0
28,16,0,11,0.0,0.0,0.0
27,17,0,11,0.0,0.0,0.0
28,18,0,11,0.0,0.0,0.0
29,19,0,11,0.0,0.0,0.0
31,20,0,11,0.0,0.0,0.0
29,21,0,11,0.0,0.0,0.0
26,22,0,11,0.0,0.0,0.0
24,23,0,11,0.0,0.0,0.0
21,0,1,12,0.0,0.0,0.0
20,1,1,12,0.0,0.0,0.0
18,2,1,12,0.0,0.0,0.0
13,3,1,12,0.0,0.0,0.0
14,4,1,12,0.0,0.0,0.0
11,5,1,12,0.0,0.0,0.0
11,6,1,12,0.0,0.0,0.0
12,7,1,12,0.0,0.0,0.0
16,8,1,12,0.0,0.0,0.0
21,9,1,12,0.0,0.0,0.0
30,10,1,12,0.0,0.0,0.0
29,11,1,12,0.0,0.0,0.0
28,12,1,12,0.0,0.0,0.0
31,13,1,12,0.0,0.0,0.0
26,14,1,12,0.0,0.0,0.0
29,15,1,12,0.0,0.0,0.0
25,16,1,12,0.0,0.0,0.0
25,17,1,12,0.0,0.0,0.0
25,18,1,12,0.0,0.0,0.0
27,19,1,12,0.0,0.0,0.0
27,20,1,12,0.0,0.0,0.0
30,21,1,12,0.0,0.0,0.0
24,22,1,12,0.0,0.0,0.0
26,23,1,12,0.0,0.0,0.0
21,0,2,12,0.0,0.0,0.0
19,1,2,12,0.0,0.0,0.0
18,2,2,12,0.0,0.0,0.0
15,3,2,12,0.0,0.0,0.0
17,4,2,12,0.0,0.0,0.0
13,5,2,12,0.0,0.0,0.0
14,6,2,12,0.0,0.0,0.0
16,7,2,12,0.0,0.0,0.0
18,8,2,12,0.0,0.0,0.0
32,9,2,12,0.0,0.0,0.0
39,10,2,12,0.0,0.0,0.0
39,11,2,12,0.0,0.0,0.0
38,12,2,12,0.0,0.0,0.0
33,13,2,12,0.0,0.0,0.0
33,14,2,12,0.0,0.0,0.0
30,15,2,12,0.0,0.0,0.0
29,16,2,12,0.0,0.0,0.0
28,17,2,12,0.0,0.0,0.0
29,18,2,12,0.0,0.0,0.0
32,19,2,12,0.0,0.0,0.0
35,20,2,12,0.0,0.0,0.0
34,21,2,12,0.0,0.0,0.0
31,22,2,12,0.0,0.0,0.0
27,23,2,12,0.0,0.0,0.0
23,0,3,12,0.0,0.0,0.0
22,1,3,12,0.0,0.0,0.0
15,2,3,12,0.0,0.0,0.0
17,3,3,12,0.0,0.0,0.0
13,4,3,12,0.0,0.0,0.0
12,5,3,12,0.0,0.0,0.0
12,6,3,12,0.0,0.0,0.0
15,7,3,12,0.0,0.0,0.0
17,8,3,12,0.0,0.0,0.0
23,9,3,12,0.0,0.0,0.0
30,10,3,12,0.0,0.0,0.0
31,11,3,12,0.0,0.0,0.0
26,12,3,12,0.0,0.0,0.0
24,13,3,12,0.0,0.0,0.0
30,14,3,12,0.0,0.0,0.0
26,15,3,12,0.0,0.0,0.0
24,16,3,12,0.0,0.0,0.0
28,17,3,12,0.0,0.0,0.0
28,18,3,12,0.0,0.0,0.0
31,19,3,12,0.0,0.0,0.0
30,20,3,12,0.0,0.0,0.0
29,21,3,12,0.0,0.0,0.0
28,22,3,12,0.0,0.0,0.0
22,23,3,12,0.0,0.0,0.0
19,0,4,12,0.0,0.0,0.0
19,1,4,12,0.0,0.0,0.0
16,2,4,12,0.0,0.0,0.0
14,3,4,12,0.0,0.0,0.0
15,4,4,12,0.0,0.0,0.0
14,5,4,12,0.0,0.0,0.0
10,6,4,12,0.0,0.0,0.0
11,7,4,12,0.0,0.0,0.0
14,8,4,12,0.0,0.0,0.0
29,9,4,12,0.0,0.0,0.0
31,10,4,12,0.0,0.0,0.0
32,11,4,12,0.0,0.0,0.0
30,12,4,12,0.0,0.0,0.0
25,13,4,12,0.0,0.0,0.0
30,14,4,12,0.0,0.0,0.0
28,15,4,12,0.0,0.0,0.0
27,16,4,12,0.0,0.0,0.0
26,17,4,12,0.0,0.0,0.0
22,18,4,12,0.0,0.0,0.0
28,19,4,12,0.0,0.0,0.0
27,20,4,12,0.0,0.0,0.0
23,21,4,12,0.0,0.0,0.0
27,22,4,12,0.0,0.0,0.0
20,23,4,12,0.0,0.0,0.0
18,0,5,12,0.0,0.0,0.0
19,1,5,12,0.0,0.0,0.0
15,2,5,12,0.0,0.0,0.0
12,3,5,12,0.0,0.0,0.0
15,4,5,12,0.0,0.0,0.0
7,5,5,12,0.0,0.0,0.0
10,6,5,12,0.0,0.0,0.0
11,7,5,12,0.0,0.0,0.0
13,8,5,12,0.0,0.0,0.0
13,9,5,12,0.0,0.0,0.0
19,10,5,12,0.0,0.0,0.0
17,11,5,12,0.0,0.0,0.0
20,12,5,12,0.0,0.0,0.0
15,13,5,12,0.0,0.0,0.0
17,14,5,12,0.0,0.0,0.0
17,15,5,12,0.0,0.0,0.0
16,16,5,12,0.0,0.0,0.0
17,17,5,12,0.0,0.0,0.0
16,18,5,12,0.0,0.0,0.0
21,19,5,12,0.0,0.0,0.0
19,20,5,12,0.0,0.0,0.0
20,21,5,12,0.0,0.0,0.0
20,22,5,12,0.0,0.0,0.0
21,23,5,12,0.0,0.0,0.0
14,0,6,12,0.0,0.0,0.0
14,1,6,12,0.0,0.0,0.0
12,2,6,12,0.0,0.0,0.0
12,3,6,12,0.0,0.0,0.0
10,4,6,12,0.0,0.0,0.0
8,5,6,12,0.0,0.0,0.0
8,6,6,12,0.0,0.0,0.0
12,7,6,12,0.0,0.0,0.0
11,8,6,12,0.0,0.0,0.0
14,9,6,12,0.0,0.0,0.0
17,10,6,12,0.0,0.0,0.0
17,11,6,12,0.0,0.0,0.0
19,12,6,12,0.0,0.0,0.0
17,13,6,12,0.0,0.0,0.0
13,14,6,12,0.0,0.0,0.0
16,15,6,12,0.0,0.0,0.0
10,16,6,12,0.0,0.0,0.0
18,17,6,12,0.0,0.0,0.0
19,18,6,12,0.0,0.0,0.0
20,19,6,12,0.0,0.0,0.0
21,20,6,12,0.0,0.0,0.0
15,21,6,12,0.0,0.0,0.0
21,22,6,12,0.0,0.0,0.0
19,23,6,12,0.0,0.0,0.0
19,0,0,12,0.0,0.0,0.0
15,1,0,12,0.0,0.0,0.0
13,2,0,12,0.0,0.0,0.0
11,3,0,12,0.0,0.0,0.0
10,4,0,12,0.0,0.0,0.0
9,5,0,12,0.0,0.0,0.0
10,6,0,12,0.0,0.0,0.0
13,7,0,12,0.0,0.0,0.0
20,8,0,12,0.0,0.0,0.0
24,9,0,12,0.0,0.0,0.0
26,10,0,12,0.0,0.0,0.0
32,11,0,12,0.0,0.0,0.0
29,12,0,12,0.0,0.0,0.0
25,13,0,12,0.0,0.0,0.0
28,14,0,12,0.0,0.0,0.0
27,15,0,12,0.0,0.0,0.0
22,16,0,12,0.0,0.0,0.0
25,17,0,12,0.0,0.0,0.0
24,18,0,12,0.0,0.0,0.0
34,19,0,12,0.0,0.0,0.0
30,20,0,12,0.0,0.0,0.0
28,21,0,12,0.0,0.0,0.0
26,22,0,12,0.0,0.0,0.0
27,23,0,12,0.0,0.0,0.0
19,0,1,12,0.0,0.0,0.0
20,1,1,12,0.0,0.0,0.0
17,2,1,12,0.0,0.0,0.0
14,3,1,12,0.0,0.0,0.0
15,4,1,12,0.0,0.0,0.0
12,5,1,12,0.0,0.0,0.0
14,6,1,12,0.0,0.0,0.0
11,7,1,12,0.0,0.0,0.0
16,8,1,12,0.0,0.0,0.0
18,9,1,12,0.0,0.0,0.0
23,10,1,12,0.0,0.0,0.0
28,11,1,12,0.0,0.0,0.0
27,12,1,12,0.0,0.0,0.0
23,13,1,12,0.0,0.0,0.0
26,14,1,12,0.0,0.0,0.0
23,15,1,12,0.0,0.0,0.0
25,16,1,12,0.0,0.0,0.0
23,17,1,12,0.0,0.0,0.0
26,18,1,12,0.0,0.0,0.0
24,19,1,12,0.0,0.0,0.0
25,20,1,12,0.0,0.0,0.0
24,21,1,12,0.0,0.0,0.0
23,22,1,12,0.0,0.0,0.0
21,23,1,12,0.0,0.0,0.0
21,0,2,12,0.0,0.0,0.0
20,1,2,12,0.0,0.0,0.0
18,2,2,12,0.0,0.0,0.0
15,3,2,12,0.0,0.0,0.0
10,4,2,12,0.0,0.0,0.0
11,5,2,12,0.0,0.0,0.0
13,6,2,12,0.0,0.0,0.0
13,7,2,12,0.0,0.0,0.0
14,8,2,12,0.0,0.0,0.0
18,9,2,12,0.0,0.0,0.0
20,10,2,12,0.0,0.0,0.0
26,11,2,12,0.0,0.0,0.0
25,12,2,12,0.0,0.0,0.0
39,13,2,12,0.0,0.0,0.0
36,14,2,12,0.0,0.0,0.0
33,15,2,12,0.0,0.0,0.0
26,16,2,12,0.0,0.0,0.0
25,17,2,12,0.0,0.0,0.0
27,18,2,12,0.0,0.0,0.0
27,19,2,12,0.0,0.0,0.0
29,20,2,12,0.0,0.0,0.0
27,21,2,12,0.0,0.0,0.0
28,22,2,12,0.0,0.0,0.0
26,23,2,12,0.0,0.0,0.0
20,0,3,12,0.0,0.0,0.0
14,1,3,12,0.0,0.0,0.0
14,2,3,12,0.0,0.0,0.0
17,3,3,12,0.0,0.0,0.0
11,4,3,12,0.0,0.0,0.0
12,5,3,12,0.0,0.0,0.0
12,6,3,12,0.0,0.0,0.0
14,7,3,12,0.0,0.0,0.0
14,8,3,12,0.0,0.0,0.0
19,9,3,12,0.0,0.0,0.0
28,10,3,12,0.0,0.0,0.0
26,11,3,12,0.0,0.0,0.0
31,12,3,12,0.0,0.0,0.0
23,13,3,12,0.0,0.0,0.0
24,14,3,12,0.0,0.0,0.0
28,15,3,12,0.0,0.0,0.0
26,16,3,12,0.0,0.0,0.0
26,17,3,12,0.0,0.0,0.0
27,18,3,12,0.0,0.0,0.0
22,19,3,12,0.0,0.0,0.0
25,20,3,12,0.0,0.0,0.0
24,21,3,12,0.0,0.0,0.0
23,22,3,12,0.0,0.0,0.0
22,23,3,12,0.0,0.0,0.0
17,0,4,12,0.0,0.0,0.0
19,1,4,12,0.0,0.0,0.0
16,2,4,12,0.0,0.0,0.0
14,3,4,12,0.0,0.0,0.0
13,4,4,12,0.0,0.0,0.0
10,5,4,12,0.0,0.0,0.0
11,6,4,12,0.0,0.0,0.0
13,7,4,12,0.0,0.0,0.0
12,8,4,12,0.0,0.0,0.0
15,9,4,12,0.0,0.0,0.0
26,10,4,12,0.0,0.0,0.0
33,11,4,12,0.0,0.0,0.0
31,12,4,12,0.0,0.0,0.0
26,13,4,12,0.0,0.0,0.0
30,14,4,12,0.0,0.0,0.0
28,15,4,12,0.0,0.0,0.0
29,16,4,12,0.0,0.0,0.0
23,17,4,12,0.0,0.0,0.0
29,18,4,12,0.0,0.0,0.0
26,19,4,12,0.0,0.0,0.0
29,20,4,12,0.0,0.0,0.0
24,21,4,12,0.0,0.0,0.0
22,22,4,12,0.0,0.0,0.0
23,23,4,12,0.0,0.0,0.0
23,0,5,12,0.0,0.0,0.0
16,1,5,12,0.0,0.0,0.0
12,2,5,12,0.0,0.0,0.0
14,3,5,12,0.0,0.0,0.0
13,4,5,12,0.0,0.0,0.0
11,5,5,12,0.0,0.0,0.0
7,6,5,12,0.0,0.0,0.0
10,7,5,12,0.0,0.0,0.0
12,8,5,12,0.0,0.0,0.0
16,9,5,12,0.0,0.0,0.0
20,10,5,12,0.0,0.0,0.0
15,11,5,12,0.0,0.0,0.0
19,12,5,12,0.0,0.0,0.0
16,13,5,12,0.0,0.0,0.0
14,14,5,12,0.0,0.0,0.0
14,15,5,12,0.0,0.0,0.0
15,16,5,12,0.0,0.0,0.0
17,17,5,12,0.0,0.0,0.0
18,18,5,12,0.0,0.0,0.0
17,19,5,12,0.0,0.0,0.0
15,20,5,12,0.0,0.0,0.0
18,21,5,12,0.0,0.0,0.0
16,22,5,12,0.0,0.0,0.0
19,23,5,12,0.0,0.0,0.0
16,0,6,12,0.0,0.0,0.0
15,1,6,12,0.0,0.0,0.0
9,2,6,12,0.0,0.0,0.0
12,3,6,12,0.0,0.0,0.0
8,4,6,12,0.0,0.0,0.0
9,5,6,12,0.0,0.0,0.0
9,6,6,12,0.0,0.0,0.0
11,7,6,12,0.0,0.0,0.0
14,8,6,12,0.0,0.0,0.0
13,9,6,12,0.0,0.0,0.0
15,10,6,12,0.0,0.0,0.0
16,11,6,12,0.0,0.0,0.0
15,12,6,12,0.0,0.0,0.0
18,13,6,12,0.0,0.0,0.0
15,14,6,12,0.0,0.0,0.0
17,15,6,12,0.0,0.0,0.0
16,16,6,12,0.0,0.0,0.0
16,17,6,12,0.0,0.0,0.0
16,18,6,12,0.0,0.0,0.0
20,19,6,12,0.0,0.0,0.0
19,20,6,12,0.0,0.0,0.0
17,21,6,12,0.0,0.0,0.0
21,22,6,12,0.0,0.0,0.0
18,23,6,12,0.0,0.0,0.0
16,0,0,12,0.0,0.0,0.0
16,1,0,12,0.0,0.0,0.0
9,2,0,12,0.0,0.0,0.0
12,3,0,12,0.0,0.0,0.0
12,4,0,12,0.0,0.0,0.0
12,5,0,12,0.0,0.0,0.0
9,6,0,12,0.0,0.0,0.0
13,7,0,12,0.0,0.0,0.0
16,8,0,12,0.0,0.0,0.0
18,9,0,12,0.0,0.0,0.0
31,10,0,12,0.0,0.0,0.0
37,11,0,12,0.0,0.0,0.0
31,12,0,12,0.0,0.0,0.0
30,13,0,12,0.0,0.0,0.0
31,14,0,12,0.0,0.0,0.0
32,15,0,12,0.0,0.0,0.0
27,16,0,12,0.0,0.0,0.0
26,17,0,12,0.0,0.0,0.0
31,18,0,12,0.0,0.0,0.0
32,19,0,12,0.0,0.0,0.0
30,20,0,12,0.0,0.0,0.0
30,21,0,12,0.0,0.0,0.0
25,22,0,12,0.0,0.0,0.0
24,23,0,12,0.0,0.0,0.0
20,0,1,12,0.0,0.0,0.0
17,1,1,12,0.0,0.0,0.0
13,2,1,12,0.0,0.0,0.0
16,3,1,12,0.0,0.0,0.0
12,4,1,12,0.0,0.0,0.0
13,5,1,12,0.0,0.0,0.0
12,6,1,12,0.0,0.0,0.0
16,7,1,12,0.0,0.0,0.0
13,8,1,12,0.0,0.0,0.0
18,9,1,12,0.0,0.0,0.0
21,10,1,12,0.0,0.0,0.0
47,11,1,12,0.0,0.0,0.0
42,12,1,12,0.0,0.0,0.0
30,13,1,12,0.0,0.0,0.0
34,14,1,12,0.0,0.0,0.0
31,15,1,12,0.0,0.0,0.0
30,16,1,12,0.0,0.0,0.0
29,17,1,12,0.0,0.0,0.0
33,18,1,12,0.0,0.0,0.0
31,19,1,12,0.0,0.0,0.0
30,20,1,12,0.0,0.0,0.0
32,21,1,12,0.0,0.0,0.0
30,22,1,12,0.0,0.0,0.0
25,23,1,12,0.0,0.0,0.0
25,0,2,12,0.0,0.0,0.0
22,1,2,12,0.0,0.0,0.0
19,2,2,12,0.0,0.0,0.0
18,3,2,12,0.0,0.0,0.0
15,4,2,12,0.0,0.0,0.0
14,5,2,12,0.0,0.0,0.0
14,6,2,12,0.0,0.0,0.0
14,7,2,12,0.0,0.0,0.0
17,8,2,12,0.0,0.0,0.0
25,9,2,12,0.0,0.0,0.0
39,10,2,12,0.0,0.0,0.0
36,11,2,12,0.0,0.0,0.0
35,12,2,12,0.0,0.0,0.0
30,13,2,12,0.0,0.0,0.0
38,14,2,12,0.0,0.0,0.0
30,15,2,12,0.0,0.0,0.0
29,16,2,12,0.0,0.0,0.0
29,17,2,12,0.0,0.0,0.0
31,18,2,12,0.0,0.0,0.0
33,19,2,12,0.0,0.0,0.0
33,20,2,12,0.0,0.0,0.0
28,21,2,12,0.0,0.0,0.0
34,22,2,12,0.0,0.0,0.0
24,23,2,12,0.0,0.0,0.0
26,0,3,12,0.0,0.0,0.0
20,1,3,12,0.0,0.0,0.0
16,2,3,12,0.0,0.0,0.0
17,3,3,12,0.0,0.0,0.0
14,4,3,12,0.0,0.0,0.0
12,5,3,12,0.0,0.0,0.0
11,6,3,12,0.0,0.0,0.0
16,7,3,12,0.0,0.0,0.0
15,8,3,12,0.0,0.0,0.0
20,9,3,12,0.0,0.0,0.0
31,10,3,12,0.0,0.0,0.0
37,11,3,12,0.0,0.0,0.0
38,12,3,12,0.0,0.0,0.0
29,13,3,12,0.0,0.0,0.0
32,14,3,12,0.0,0.0,0.0
34,15,3,12,0.0,0.0,0.0
33,16,3,12,0.0,0.0,0.0
26,17,3,12,0.0,0.0,0.0
31,18,3,12,0.0,0.0,0.0
35,19,3,12,0.0,0.0,0.0
30,20,3,12,0.0,0.0,0.0
33,21,3,12,0.0,0.0,0.0
31,22,3,12,0.0,0.0,0.0
26,23,3,12,0.0,0.0,0.0
24,0,4,12,0.0,0.0,0.0
20,1,4,12,0.0,0.0,0.0
17,2,4,12,0.0,0.0,0.0
13,3,4,12,0.0,0.0,0.0
16,4,4,12,0.0,0.0,0.0
15,5,4,12,0.0,0.0,0.0
13,6,4,12,0.0,0.0,0.0
15,7,4,12,0.0,0.0,0.0
16,8,4,12,0.0,0.0,0.0
22,9,4,12,0.0,0.0,0.0
37,10,4,12,0.0,0.0,0.0
42,11,4,12,0.0,0.0,0.0
43,12,4,12,0.0,0.0,0.0
40,13,4,12,0.0,0.0,0.0
44,14,4,12,0.0,0.0,0.0
44,15,4,12,0.0,0.0,0.0
39,16,4,12,0.0,0.0,0.0
29,17,4,12,0.0,0.0,0.0
41,18,4,12,0.0,0.0,0.0
39,19,4,12,0.0,0.0,0.0
35,20,4,12,0.0,0.0,0.0
30,21,4,12,0.0,0.0,0.0
31,22,4,12,0.0,0.0,0.0
28,23,4,12,0.0,0.0,0.0
24,0,5,12,0.0,0.0,0.0
25,1,5,12,0.0,0.0,0.0
18,2,5,12,0.0,0.0,0.0
14,3,5,12,0.0,0.0,0.0
13,4,5,12,0.0,0.0,0.0
11,5,5,12,0.0,0.0,0.0
11,6,5,12,0.0,0.0,0.0
14,7,5,12,0.0,0.0,0.0
17,8,5,12,0.0,0.0,0.0
15,9,5,12,0.0,0.0,0.0
24,10,5,12,0.0,0.0,0.0
24,11,5,12,0.0,0.0,0.0
21,12,5,12,0.0,0.0,0.0
20,13,5,12,0.0,0.0,0.0
20,14,5,12,0.0,0.0,0.0
16,15,5,12,0.0,0.0,0.0
19,16,5,12,0.0,0.0,0.0
17,17,5,12,0.0,0.0,0.0
19,18,5,12,0.0,0.0,0.0
20,19,5,12,0.0,0.0,0.0
19,20,5,12,0.0,0.0,0.0
18,21,5,12,0.0,0.0,0.0
21,22,5,12,0.0,0.0,0.0
20,23,5,12,0.0,0.0,0.0
15,0,6,12,0.0,0.0,0.0
14,1,6,12,0.0,0.0,0.0
14,2,6,12,0.0,0.0,0.0
11,3,6,12,0.0,0.0,0.0
9,4,6,12,0.0,0.0,0.0
6,5,6,12,0.0,0.0,0.0
11,6,6,12,0.0,0.0,0.0
10,7,6,12,0.0,0.0,0.0
11,8,6,12,0.0,0.0,0.0
16,9,6,12,0.0,0.0,0.0
20,10,6,12,0.0,0.0,0.0
18,11,6,12,0.0,0.0,0.0
23,12,6,12,0.0,0.0,0.0
19,13,6,12,0.0,0.0,0.0
19,14,6,12,0.0,0.0,0.0
17,15,6,12,0.0,0.0,0.0
19,16,6,12,0.0,0.0,0.0
16,17,6,12,0.0,0.0,0.0
18,18,6,12,0.0,0.0,0.0
28,19,6,12,0.0,0.0,0.0
24,20,6,12,0.0,0.0,0.0
26,21,6,12,0.0,0.0,0.0
22,22,6,12,0.0,0.0,0.0
23,23,6,12,0.0,0.0,0.0
18,0,0,12,0.0,0.0,0.0
16,1,0,12,0.0,0.0,0.0
12,2,0,12,0.0,0.0,0.0
11,3,0,12,0.0,0.0,0.0
9,4,0,12,0.0,0.0,0.0
9,5,0,12,0.0,0.0,0.0
10,6,0,12,0.0,0.0,0.0
15,7,0,12,0.0,0.0,0.0
14,8,0,12,0.0,0.0,0.0
21,9,0,12,0.0,0.0,0.0
24,10,0,12,0.0,0.0,0.0
39,11,0,12,0.0,0.0,0.0
43,12,0,12,0.0,0.0,0.0
34,13,0,12,0.0,0.0,0.0
35,14,0,12,0.0,0.0,0.0
31,15,0,12,0.0,0.0,0.0
31,16,0,12,0.0,0.0,0.0
31,17,0,12,0.0,0.0,0.0
28,18,0,12,0.0,0.0,0.0
36,19,0,12,0.0,0.0,0.0
30,20,0,12,0.0,0.0,0.0
28,21,0,12,0.0,0.0,0.0
26,22,0,12,0.0,0.0,0.0
23,23,0,12,0.0,0.0,0.0
23,0,1,12,0.0,0.0,0.0
20,1,1,12,0.0,0.0,0.0
19,2,1,12,0.0,0.0,0.0
13,3,1,12,0.0,0.0,0.0
14,4,1,12,0.0,0.0,0.0
14,5,1,12,0.0,0.0,0.0
13,6,1,12,0.0,0.0,0.0
15,7,1,12,0.0,0.0,0.0
15,8,1,12,0.0,0.0,0.0
22,9,1,12,0.0,0.0,0.0
27,10,1,12,0.0,0.0,0.0
27,11,1,12,0.0,0.0,0.0
34,12,1,12,0.0,0.0,0.0
31,13,1,12,0.0,0.0,0.0
29,14,1,12,0.0,0.0,0.0
31,15,1,12,0.0,0.0,0.0
23,16,1,12,0.0,0.0,0.0
26,17,1,12,0.0,0.0,0.0
30,18,1,12,0.0,0.0,0.0
32,19,1,12,0.0,0.0,0.0
32,20,1,12,0.0,0.0,0.0
23,21,1,12,0.0,0.0,0.0
28,22,1,12,0.0,0.0,0.0
25,23,1,12,0.0,0.0,0.0
19,0,2,12,0.0,0.0,0.0
18,1,2,12,0.0,0.0,0.0
21,2,2,12,0.0,0.0,0.0
18,3,2,12,0.0,0.0,0.0
15,4,2,12,0.0,0.0,0.0
10,5,2,12,0.0,0.0,0.0
11,6,2,12,0.0,0.0,0.0
12,7,2,12,0.0,0.0,0.0
13,8,2,12,0.0,0.0,0.0
19,9,2,12,0.0,0.0,0.0
26,10,2,12,0.0,0.0,0.0
37,11,2,12,0.0,0.0,0.0
35,12,2,12,0.0,0.0,0.0
27,13,2,12,0.0,0.0,0.0
31,14,2,12,0.0,0.0,0.0
29,15,2,12,0.0,0.0,0.0
25,16,2,12,0.0,0.0,0.0
22,17,2,12,0.0,0.0,0.0
23,18,2,12,0.0,0.0,0.0
24,19,2,12,0.0,0.0,0.0
24,20,2,12,0.0,0.0,0.0
24,21,2,12,0.0,0.0,0.0
27,22,2,12,0.0,0.0,0.0
23,23,2,12,0.0,0.0,0.0
17,0,3,12,0.0,0.0,0.0
15,1,3,12,0.0,0.0,0.0
19,2,3,12,0.0,0.0,0.0
16,3,3,12,0.0,0.0,0.0
11,4,3,12,0.0,0.0,0.0
10,5,3,12,0.0,0.0,0.0
15,6,3,12,0.0,0.0,0.0
15,7,3,12,0.0,0.0,0.0
14,8,3,12,0.0,0.0,0.0
15,9,3,12,0.0,0.0,0.0
22,10,3,12,0.0,0.0,0.0
30,11,3,12,0.0,0.0,0.0
31,12,3,12,0.0,0.0,0.0
24,13,3,12,0.0,0.0,0.0
27,14,3,12,0.0,0.0,0.0
24,15,3,12,0.0,0.0,0.0
21,16,3,12,0.0,0.0,0.0
20,17,3,12,0.0,0.0,0.0
22,18,3,12,0.0,0.0,0.0
22,19,3,12,0.0,0.0,0.0
22,20,3,12,0.0,0.0,0.0
18,21,3,12,0.0,0.0,0.0
21,22,3,12,0.0,0.0,0.0
23,23,3,12,0.0,0.0,0.0
13,0,4,12,0.0,0.0,0.0
13,1,4,12,0.0,0.0,0.0
12,2,4,12,0.0,0.0,0.0
9,3,4,12,0.0,0.0,0.0
10,4,4,12,0.0,0.0,0.0
8,5,4,12,0.0,0.0,0.0
10,6,4,12,0.0,0.0,0.0
8,7,4,12,0.0,0.0,0.0
10,8,4,12,0.0,0.0,0.0
13,9,4,12,0.0,0.0,0.0
17,10,4,12,0.0,0.0,0.0
17,11,4,12,0.0,0.0,0.0
14,12,4,12,0.0,0.0,0.0
15,13,4,12,0.0,0.0,0.0
15,14,4,12,0.0,0.0,0.0
16,15,4,12,0.0,0.0,0.0
13,16,4,12,0.0,0.0,0.0
13,17,4,12,0.0,0.0,0.0
15,18,4,12,0.0,0.0,0.0
19,19,4,12,0.0,0.0,0.0
21,20,4,12,0.0,0.0,0.0
16,21,4,12,0.0,0.0,0.0
14,22,4,12,0.0,0.0,0.0
16,23,4,12,0.0,0.0,0.0
16,0,5,12,0.0,0.0,0.0
15,1,5,12,0.0,0.0,0.0
12,2,5,12,0.0,0.0,0.0
8,3,5,12,0.0,0.0,0.0
10,4,5,12,0.0,0.0,0.0
9,5,5,12,0.0,0.0,0.0
8,6,5,12,0.0,0.0,0.0
7,7,5,12,0.0,0.0,0.0
10,8,5,12,0.0,0.0,0.0
13,9,5,12,0.0,0.0,0.0
15,10,5,12,0.0,0.0,0.0
19,11,5,12,0.0,0.0,0.0
15,12,5,12,0.0,0.0,0.0
14,13,5,12,0.0,0.0,0.0
18,14,5,12,0.0,0.0,0.0
17,15,5,12,0.0,0.0,0.0
14,16,5,12,0.0,0.0,0.0
17,17,5,12,0.0,0.0,0.0
19,18,5,12,0.0,0.0,0.0
19,19,5,12,0.0,0.0,0.0
19,20,5,12,0.0,0.0,0.0
17,21,5,12,0.0,0.0,0.0
18,22,5,12,0.0,0.0,0.0
15,23,5,12,0.0,0.0,0.0
15,0,6,12,0.0,0.0,0.0
15,1,6,12,0.0,0.0,0.0
15,2,6,12,0.0,0.0,0.0
12,3,6,12,0.0,0.0,0.0
9,4,6,12,0.0,0.0,0.0
9,5,6,12,0.0,0.0,0.0
9,6,6,12,0.0,0.0,0.0
11,7,6,12,0.0,0.0,0.0
9,8,6,12,0.0,0.0,0.0
12,9,6,12,0.0,0.0,0.0
17,10,6,12,0.0,0.0,0.0
16,11,6,12,0.0,0.0,0.0
20,12,6,12,0.0,0.0,0.0
16,13,6,12,0.0,0.0,0.0
14,14,6,12,0.0,0.0,0.0
13,15,6,12,0.0,0.0,0.0
17,16,6,12,0.0,0.0,0.0
18,17,6,12,0.0,0.0,0.0
19,18,6,12,0.0,0.0,0.0
20,19,6,12,0.0,0.0,0.0
20,20,6,12,0.0,0.0,0.0
20,21,6,12,0.0,0.0,0.0
17,22,6,12,0.0,0.0,0.0
20,23,6,12,0.0,0.0,0.0
14,0,0,12,0.0,0.0,0.0
13,1,0,12,0.0,0.0,0.0
9,2,0,12,0.0,0.0,0.0
8,3,0,12,0.0,0.0,0.0
10,4,0,12,0.0,0.0,0.0
8,5,0,12,0.0,0.0,0.0
11,6,0,12,0.0,0.0,0.0
10,7,0,12,0.0,0.0,0.0
15,8,0,12,0.0,0.0,0.0
15,9,0,12,0.0,0.0,0.0
21,10,0,12,0.0,0.0,0.0
26,11,0,12,0.0,0.0,0.0
28,12,0,12,0.0,0.0,0.0
32,13,0,12,0.0,0.0,0.0
36,14,0,12,0.0,0.0,0.0
33,15,0,12,0.0,0.0,0.0
30,16,0,12,0.0,0.0,0.0
24,17,0,12,0.0,0.0,0.0
30,18,0,12,0.0,0.0,0.0
29,19,0,12,0.0,0.0,0.0
28,20,0,12,0.0,0.0,0.0
26,21,0,12,0.0,0.0,0.0
24,22,0,12,0.0,0.0,0.0
24,23,0,12,0.0,0.0,0.0
19,0,1,12,0.0,0.0,0.0
19,1,1,12,0.0,0.0,0.0
